phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6954929,http://kelpiesinc.com/HNR_Color,http://www.phishtank.com/phish_detail.php?phish_id=6954929,2021-02-06T14:00:43+00:00,yes,2021-02-06T14:02:54+00:00,yes,Other
6954930,http://kelpiesinc.com/HNR_Color/,http://www.phishtank.com/phish_detail.php?phish_id=6954930,2021-02-06T14:00:43+00:00,yes,2021-02-06T14:02:54+00:00,yes,Other
6954912,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/5e7f0/?authorization_uri=https:%2F%2Fallegro.pl%2Fauth%2Foauth%2Fauthorize%3Fclient_id%3Dtb5SFf3cRxEyspDN%26redirect_uri%3Dhttps:%2F%2Fallegro.pl%2Flogin%2Fauth%26response_type%3Dcode%26state%3DBxmOlp&oauth=true,http://www.phishtank.com/phish_detail.php?phish_id=6954912,2021-02-06T13:36:20+00:00,yes,2021-02-06T13:38:53+00:00,yes,Allegro
6954911,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/?465525269-wlsarsvqpvp,http://www.phishtank.com/phish_detail.php?phish_id=6954911,2021-02-06T13:36:19+00:00,yes,2021-02-06T13:38:53+00:00,yes,Allegro
6954887,http://appatualizecef.com/proc/54279?id=119962234,http://www.phishtank.com/phish_detail.php?phish_id=6954887,2021-02-06T12:15:39+00:00,yes,2021-02-06T12:17:24+00:00,yes,Caixa
6954670,https://bitly.com/3aolO2y,http://www.phishtank.com/phish_detail.php?phish_id=6954670,2021-02-06T08:59:07+00:00,yes,2021-02-06T11:39:37+00:00,yes,Other
6954650,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/?333295712-opnmttsvxxp,http://www.phishtank.com/phish_detail.php?phish_id=6954650,2021-02-06T08:20:20+00:00,yes,2021-02-06T11:37:10+00:00,yes,Allegro
6954630,https://my2ktop.ecwid.com,http://www.phishtank.com/phish_detail.php?phish_id=6954630,2021-02-06T07:45:15+00:00,yes,2021-02-06T07:48:28+00:00,yes,Virustotal
6954628,https://my2ktop.company.site,http://www.phishtank.com/phish_detail.php?phish_id=6954628,2021-02-06T07:38:14+00:00,yes,2021-02-06T07:41:47+00:00,yes,Amazon.com
6954184,http://ekvarika.ru/plugins/Popularenlinea/Home.html,http://www.phishtank.com/phish_detail.php?phish_id=6954184,2021-02-06T02:00:28+00:00,yes,2021-02-06T11:15:09+00:00,yes,Other
6954020,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/16668/?authorization_uri=https:%2F%2Fallegro.pl%2Fauth%2Foauth%2Fauthorize%3Fclient_id%3Dtb5SFf3cRxEyspDN%26redirect_uri%3Dhttps:%2F%2Fallegro.pl%2Flogin%2Fauth%26response_type%3Dcode%26state%3DBxmOlp&oauth=true,http://www.phishtank.com/phish_detail.php?phish_id=6954020,2021-02-05T22:02:20+00:00,yes,2021-02-06T11:50:03+00:00,yes,Allegro
6954019,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/?266331554-rynqlwcrvfz,http://www.phishtank.com/phish_detail.php?phish_id=6954019,2021-02-05T22:02:19+00:00,yes,2021-02-06T11:50:52+00:00,yes,Allegro
6954001,http://appatualizecef.com/proc/9332?id=-688748684,http://www.phishtank.com/phish_detail.php?phish_id=6954001,2021-02-05T21:42:56+00:00,yes,2021-02-06T11:51:41+00:00,yes,Other
6953763,http://ativacao-online73681.com/,http://www.phishtank.com/phish_detail.php?phish_id=6953763,2021-02-05T18:31:00+00:00,yes,2021-02-05T19:22:45+00:00,yes,Caixa
6953680,http://starlingbankplc.com,http://www.phishtank.com/phish_detail.php?phish_id=6953680,2021-02-05T17:12:30+00:00,yes,2021-03-11T20:06:39+00:00,yes,Other
6953644,https://malukutenggarakab.go.id/covid-19/ebay.de.singonacccountc53335b82cb093170657a560aa633ae793b1b483d10d47e1b06db4e/,http://www.phishtank.com/phish_detail.php?phish_id=6953644,2021-02-05T16:31:26+00:00,yes,2021-02-22T01:36:28+00:00,yes,"eBay, Inc."
6953590,https://quintanaevents.co/ebn.cm/sebc.php,http://www.phishtank.com/phish_detail.php?phish_id=6953590,2021-02-05T15:30:37+00:00,yes,2021-02-05T17:33:27+00:00,yes,"ABSA Bank"
6953542,https://re-direct-me.com/?u=Dsjy,http://www.phishtank.com/phish_detail.php?phish_id=6953542,2021-02-05T14:30:53+00:00,yes,2021-02-21T00:36:58+00:00,yes,Other
6953473,http://validation-newpayee.com/,http://www.phishtank.com/phish_detail.php?phish_id=6953473,2021-02-05T14:06:00+00:00,yes,2021-02-05T18:37:42+00:00,yes,Other
6953471,http://www.top20bonus.com/wp-includes/wetransfer/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&amp;fid.18InboxLight.aspxn.1774256418&amp;fid.1r245964252813InboxLight94552_Product-email&amp;email=[[-Email-]],http://www.phishtank.com/phish_detail.php?phish_id=6953471,2021-02-05T14:05:52+00:00,yes,2021-02-05T18:36:52+00:00,yes,Other
6953420,https://clickent.co.jp/owa/,http://www.phishtank.com/phish_detail.php?phish_id=6953420,2021-02-05T14:03:14+00:00,yes,2021-02-05T18:31:01+00:00,yes,Other
6953419,https://clickent.co.jp/owa,http://www.phishtank.com/phish_detail.php?phish_id=6953419,2021-02-05T14:03:13+00:00,yes,2021-02-05T18:31:01+00:00,yes,Other
6953380,http://dynastyclinic.ae/wp-includes/Requests/Proxy/login.php?cmd=login_submit&amp;id=17140fb0a8b1abce662e0b5377acd04e17140fb0a8b1abce662e0b5377acd04e&amp;session=17140fb0a8b1abce662e0b5377acd04e17140fb0a8b1abce662e0b5377acd04e,http://www.phishtank.com/phish_detail.php?phish_id=6953380,2021-02-05T14:01:23+00:00,yes,2021-02-05T18:25:07+00:00,yes,Other
6953374,http://coinly.cz/mkbbssl/5dd0090514c231026c4c22aa0f7b5496/,http://www.phishtank.com/phish_detail.php?phish_id=6953374,2021-02-05T14:01:06+00:00,yes,2021-02-05T18:25:08+00:00,yes,Other
6953363,http://ccjrlaw.com/df/Godaddy/Gy_loginsecurex.icrosoftonlinePlusRetail_02a3ca24_795a4137_a23b.fc72345102b2_Tindex.X86_enus_O365ProPlusRetail_02a3ca2indexjdhindex.X86_enus_O365ProPlu.php,http://www.phishtank.com/phish_detail.php?phish_id=6953363,2021-02-05T14:00:39+00:00,yes,2021-02-05T18:23:26+00:00,yes,Other
6953320,http://atualizacao-online547864.com/,http://www.phishtank.com/phish_detail.php?phish_id=6953320,2021-02-05T13:24:00+00:00,yes,2021-02-05T18:17:30+00:00,yes,Caixa
6953321,http://atualizacao-online547864.com/proc/45728?id=119073153,http://www.phishtank.com/phish_detail.php?phish_id=6953321,2021-02-05T13:24:00+00:00,yes,2021-02-05T18:18:21+00:00,yes,Caixa
6953222,https://1inich.exchange/#/,http://www.phishtank.com/phish_detail.php?phish_id=6953222,2021-02-05T12:36:30+00:00,yes,2021-02-25T07:45:34+00:00,yes,Other
6953101,https://bit.ly/3cVL6Ir,http://www.phishtank.com/phish_detail.php?phish_id=6953101,2021-02-05T10:43:07+00:00,yes,2021-02-19T13:59:04+00:00,yes,Other
6952991,http://dostawaolx.pl/track?id=689094236,http://www.phishtank.com/phish_detail.php?phish_id=6952991,2021-02-05T08:42:17+00:00,yes,2021-03-06T18:11:35+00:00,yes,Other
6952911,https://giris-papara.net/,http://www.phishtank.com/phish_detail.php?phish_id=6952911,2021-02-05T07:27:39+00:00,yes,2021-02-05T07:31:59+00:00,yes,Other
6952623,http://globailpage-prodwebex.com/,http://www.phishtank.com/phish_detail.php?phish_id=6952623,2021-02-05T02:06:49+00:00,yes,2021-02-05T02:10:30+00:00,yes,Other
6952520,http://d521e3ba-0de3-4eae-a9a8-bafefca61eda.htmlcomponentservice.com/get_draft?id=d521e3_888934d851a35b88bb9668fe9ca7c036.html,http://www.phishtank.com/phish_detail.php?phish_id=6952520,2021-02-05T02:00:57+00:00,yes,2021-02-05T02:03:07+00:00,yes,Other
6952420,https://mimecast.swagonline.co.uk/login.aspx?ReturnUrl=%2f,http://www.phishtank.com/phish_detail.php?phish_id=6952420,2021-02-04T23:07:10+00:00,yes,2021-02-06T11:33:57+00:00,yes,Other
6952419,http://mimecast.swagonline.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6952419,2021-02-04T23:07:09+00:00,yes,2021-02-13T21:25:55+00:00,yes,Other
6952152,https://pbi.unsam.ac.id/wp-includes/SimplePie/Content/72b1d185542cf096c9b05c9c53335b82cb093170657a560aa633ae793b1b483d10d47e1b06db4e57607184d14193ac41/,http://www.phishtank.com/phish_detail.php?phish_id=6952152,2021-02-04T20:08:10+00:00,yes,2021-02-05T07:29:35+00:00,yes,"eBay, Inc."
6951818,"https://services.runescape.com-oc.ru/m=weblogin/loginform643,583,351,61947689,2167",http://www.phishtank.com/phish_detail.php?phish_id=6951818,2021-02-04T15:33:32+00:00,yes,2021-02-04T15:35:11+00:00,yes,Other
6951704,http://westportvillagegallery.com/,http://www.phishtank.com/phish_detail.php?phish_id=6951704,2021-02-04T14:10:10+00:00,yes,2021-02-04T14:18:01+00:00,yes,Other
6951703,https://flowtork.com/cra-arc/home/?cmd=www.ssaonline-account-service.com-update_submit&id=fd23d9571a353535f1dcb878744b5723fd23d9571a353535f1dcb878744b5723&session=fd23d9571a353535f1dcb878744b5723fd23d9571a353535f1dcb878744b5723,http://www.phishtank.com/phish_detail.php?phish_id=6951703,2021-02-04T14:10:07+00:00,yes,2021-02-04T14:18:01+00:00,yes,Other
6951653,http://westportvillagegallery.com/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6951653,2021-02-04T14:07:04+00:00,yes,2021-02-04T14:13:14+00:00,yes,Other
6951561,http://fedner.net/file/hanmail/login.php?cmd=login_submit&amp;id=3f4a437135a5be5e33a9a3cea253e7783f4a437135a5be5e33a9a3cea253e778&amp;session=3f4a437135a5be5e33a9a3cea253e7783f4a437135a5be5e33a9a3cea253e778,http://www.phishtank.com/phish_detail.php?phish_id=6951561,2021-02-04T14:01:48+00:00,yes,2021-02-04T14:05:14+00:00,yes,Other
6951558,http://dpd-billingerror.com/payment.php,http://www.phishtank.com/phish_detail.php?phish_id=6951558,2021-02-04T14:01:36+00:00,yes,2021-02-04T14:04:26+00:00,yes,Other
6951432,https://koreiamotors.com.br/readme.php,http://www.phishtank.com/phish_detail.php?phish_id=6951432,2021-02-04T12:00:08+00:00,yes,2021-02-06T16:59:07+00:00,yes,Other
6951390,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwj997bWwr_uAhU6BGMBHUe6B44QFjAAegQIAhAC&url=https%3A%2F%2Fsitus99dominoqq.com%2F&usg=AOvVaw0_cbun7NNl19bpyx5-dYIP,http://www.phishtank.com/phish_detail.php?phish_id=6951390,2021-02-04T11:29:44+00:00,yes,2021-03-15T03:13:55+00:00,yes,Other
6951054,"https://services.runescape.com-vc.ru/m=weblogin/loginform952,414,365,66541274,2167",http://www.phishtank.com/phish_detail.php?phish_id=6951054,2021-02-04T03:06:05+00:00,yes,2021-02-04T05:34:39+00:00,yes,Other
6950999,http://www.recso.org/Account/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6950999,2021-02-04T02:08:42+00:00,yes,2021-02-04T05:29:09+00:00,yes,Other
6950987,http://www.recso.org/Account/signin,http://www.phishtank.com/phish_detail.php?phish_id=6950987,2021-02-04T02:07:52+00:00,yes,2021-02-04T05:28:21+00:00,yes,Other
6950837,"https://secure.runescape.com-vc.ru/m=weblogin/loginform767,746,711,85317458,2167",http://www.phishtank.com/phish_detail.php?phish_id=6950837,2021-02-04T00:28:24+00:00,yes,2021-02-04T00:32:01+00:00,yes,Other
6950616,https://protect.sabzgoltab.com/,http://www.phishtank.com/phish_detail.php?phish_id=6950616,2021-02-03T20:30:44+00:00,yes,2021-02-07T20:12:45+00:00,yes,Other
6950024,http://ibank.qnbfinansbkonline.com/,http://www.phishtank.com/phish_detail.php?phish_id=6950024,2021-02-03T14:23:06+00:00,yes,2021-02-18T09:01:17+00:00,yes,Other
6949955,http://susanlynnepeters.com/mx/docusign/docusign,http://www.phishtank.com/phish_detail.php?phish_id=6949955,2021-02-03T14:04:34+00:00,yes,2021-02-03T14:14:10+00:00,yes,Other
6949956,http://susanlynnepeters.com/mx/docusign/docusign/,http://www.phishtank.com/phish_detail.php?phish_id=6949956,2021-02-03T14:04:34+00:00,yes,2021-02-03T14:14:10+00:00,yes,Other
6949845,https://paypal-inc-userupdatenuber7925570844.blogspot.com/2021/02/blog-post.html,http://www.phishtank.com/phish_detail.php?phish_id=6949845,2021-02-03T12:38:51+00:00,yes,2021-02-03T12:42:06+00:00,yes,PayPal
6949591,https://jflkp.csb.app/index.html#a@b.com,http://www.phishtank.com/phish_detail.php?phish_id=6949591,2021-02-03T07:06:51+00:00,yes,2021-02-18T07:25:51+00:00,yes,Other
6949201,http://grosshandel-mevida.de/html2/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6949201,2021-02-03T03:12:15+00:00,yes,2021-02-03T03:19:56+00:00,yes,Other
6948987,https://mein.gebuhrenfrei.com/meine.karte-Login/,http://www.phishtank.com/phish_detail.php?phish_id=6948987,2021-02-03T02:47:55+00:00,yes,2021-02-18T09:03:18+00:00,yes,Other
6948981,"https://secure.runescape.com-vc.ru/m=weblogin/loginform361,133,993,49673444,1",http://www.phishtank.com/phish_detail.php?phish_id=6948981,2021-02-03T02:34:43+00:00,yes,2021-02-03T02:38:14+00:00,yes,Other
6948827,http://pagincolm.com/TOBE,http://www.phishtank.com/phish_detail.php?phish_id=6948827,2021-02-02T22:16:20+00:00,yes,2021-02-02T22:19:36+00:00,yes,Other
6948759,https://mbex.ru/wp-admin/css/Popularenlinea/Home.html,http://www.phishtank.com/phish_detail.php?phish_id=6948759,2021-02-02T20:56:53+00:00,yes,2021-02-08T16:27:53+00:00,yes,Other
6948503,"https://services.runescape.com-vzla.ru/m=weblogin/loginform372,882,114,43862584,2167",http://www.phishtank.com/phish_detail.php?phish_id=6948503,2021-02-02T17:18:42+00:00,yes,2021-02-02T17:21:06+00:00,yes,Other
6948369,https://docs.google.com/forms/d/e/1FAIpQLSdHdloijpFz-djBc5k5NZwA_MBdym5kGjm1SSgrhWeX3SJ49g/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6948369,2021-02-02T16:01:10+00:00,yes,2021-02-18T07:17:58+00:00,yes,Other
6948335,https://docs.google.com/forms/d/e/1FAIpQLSejG2xioWC36XpGB4yRZAFosSVUaJgg7B3kyoyr91aHcaJYHg/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=6948335,2021-02-02T15:31:21+00:00,yes,2021-02-18T07:17:53+00:00,yes,Other
6948334,https://docs.google.com/forms/d/e/1FAIpQLSejG2xioWC36XpGB4yRZAFosSVUaJgg7B3kyoyr91aHcaJYHg/viewform?usp=sf_link%3E,http://www.phishtank.com/phish_detail.php?phish_id=6948334,2021-02-02T15:31:11+00:00,yes,2021-02-18T07:17:45+00:00,yes,Other
6948223,https://norwayposten.blogspot.com/2021/02/blog-post.html,http://www.phishtank.com/phish_detail.php?phish_id=6948223,2021-02-02T13:50:16+00:00,yes,2021-02-02T13:55:34+00:00,yes,Other
6948222,http://www.covaricambi.it/public/posten/,http://www.phishtank.com/phish_detail.php?phish_id=6948222,2021-02-02T13:50:06+00:00,yes,2021-02-16T08:35:19+00:00,yes,Other
6947901,http://app28.greenmail.co.in/vodafone_attach_pdf/lt.php?id=cEgCBwIAVlEKCx1RBg8PWRg=UQJRCAAFV0pTX10WeENdUV9bWVVSAxdcQQAFUUsXAgsO,http://www.phishtank.com/phish_detail.php?phish_id=6947901,2021-02-02T08:48:32+00:00,yes,2021-02-18T08:36:44+00:00,yes,Other
6947195,http://freshskinandbodyfairport.com/contact/,http://www.phishtank.com/phish_detail.php?phish_id=6947195,2021-02-01T20:30:22+00:00,yes,2021-02-01T22:07:56+00:00,yes,Other
6946712,https://cpanel.telephone-sfr.com/,http://www.phishtank.com/phish_detail.php?phish_id=6946712,2021-02-01T14:16:06+00:00,yes,2021-02-01T21:00:54+00:00,yes,Other
6946653,https://firebasestorage.googleapis.com/v0/b/solomidey-57f22.appspot.com/o/%EC%8A%B5S832%EB%8B%A4%ED%95%A0J%EC%98%A4%EB%98%90%EB%8B%A4F-1dr2%EC%9D%80BO%2F-%EC%9E%88oTR4s%EB%A1%9CuZ9-ToV%EC%9E%88-73L-os%EB%8B%88os9%EC%98%A4ck-z-rR%2F-5-LC:26pPDZ3:a%ED%95%A0Nb%ED%95%A08%EB%B0%9BW%EC%82%AC%2F487hhU74Y.html?alt=media&amp;token=2a2c8312-b0dd-4adf-8b8a-d5655ecb2174#,http://www.phishtank.com/phish_detail.php?phish_id=6946653,2021-02-01T13:27:00+00:00,yes,2021-02-18T08:40:24+00:00,yes,Other
6946614,https://fizikagroup.ru/wp-content/themes/Notificaciones_Popularenlinea_Consumo/Home.html,http://www.phishtank.com/phish_detail.php?phish_id=6946614,2021-02-01T12:51:31+00:00,yes,2021-02-01T20:49:59+00:00,yes,Other
6946402,https://bakerrecklaw.com/wp-content/uploads/revslider/up/#registrator@skolverket.se,http://www.phishtank.com/phish_detail.php?phish_id=6946402,2021-02-01T10:17:21+00:00,yes,2021-02-01T20:22:55+00:00,yes,Other
6946358,http://csss.co.jp/#,http://www.phishtank.com/phish_detail.php?phish_id=6946358,2021-02-01T09:29:37+00:00,yes,2021-02-01T20:16:59+00:00,yes,Other
6946356,http://csss.co.jp/,http://www.phishtank.com/phish_detail.php?phish_id=6946356,2021-02-01T09:29:19+00:00,yes,2021-02-01T20:16:08+00:00,yes,Other
6946242,https://bakerrecklaw.com/wp-content/uploads/revslider/up/#,http://www.phishtank.com/phish_detail.php?phish_id=6946242,2021-02-01T07:44:15+00:00,yes,2021-02-01T19:53:23+00:00,yes,Other
6946220,https://bakerrecklaw.com/wp-content/uploads/revslider/up/#a@b.com,http://www.phishtank.com/phish_detail.php?phish_id=6946220,2021-02-01T07:38:03+00:00,yes,2021-02-01T19:49:02+00:00,yes,Other
6945455,http://help-dbs.net,http://www.phishtank.com/phish_detail.php?phish_id=6945455,2021-01-31T15:24:20+00:00,yes,2021-02-01T16:39:55+00:00,yes,Other
6945126,http://samircanel20.com/BETO/,http://www.phishtank.com/phish_detail.php?phish_id=6945126,2021-01-31T05:24:15+00:00,yes,2021-01-31T09:00:18+00:00,yes,Other
6944485,http://services.runescape.com-vzla.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6944485,2021-01-30T20:04:36+00:00,yes,2021-01-30T20:10:26+00:00,yes,Other
6944444,https://dowaba-s2dhl.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6944444,2021-01-30T18:22:50+00:00,yes,2021-02-01T02:06:54+00:00,yes,Other
6944440,https://sebat-dhl.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6944440,2021-01-30T18:22:40+00:00,yes,2021-02-01T01:47:33+00:00,yes,Other
6944405,http://s.id/kpkkpkkpk,http://www.phishtank.com/phish_detail.php?phish_id=6944405,2021-01-30T17:55:33+00:00,yes,2021-01-30T17:59:04+00:00,yes,Coinbase
6943992,https://bitly.com/3prJhpK,http://www.phishtank.com/phish_detail.php?phish_id=6943992,2021-01-30T10:48:33+00:00,yes,2021-01-30T11:00:36+00:00,yes,Other
6943295,https://aqtv.tv/dhl-secure-inc.html,http://www.phishtank.com/phish_detail.php?phish_id=6943295,2021-01-29T20:45:37+00:00,yes,2021-01-29T21:59:21+00:00,yes,Other
6943149,https://s.id/woning,http://www.phishtank.com/phish_detail.php?phish_id=6943149,2021-01-29T18:12:11+00:00,yes,2021-01-29T20:13:33+00:00,yes,Other
6942863,http://emergencyelectricianfulham.co.uk/index.html?gcGDRAewqASzXFDXcGCHjBJnhBGvFCDRXTCyVBunINHBGYTFCRx,http://www.phishtank.com/phish_detail.php?phish_id=6942863,2021-01-29T15:39:28+00:00,yes,2021-01-29T19:43:38+00:00,yes,Other
6942588,https://puffing.com.pk/image/Notificaciones_Popularenlinea_Consumo/Home.html,http://www.phishtank.com/phish_detail.php?phish_id=6942588,2021-01-29T14:03:22+00:00,yes,2021-01-29T19:18:33+00:00,yes,Other
6942553,http://drumairabubakar.com/businessfilesteam/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6942553,2021-01-29T14:00:51+00:00,yes,2021-01-29T19:16:30+00:00,yes,Other
6942188,https://forms.office.com/Pages/ResponsePage.aspx?id=qjetd-pj6Eer0hggXsw7en8q0EIJx4RKhjEoPErsGJ5UNjVEVDlKTExTR0VDUjg0MlVQS09UWVQ1Ui4u,http://www.phishtank.com/phish_detail.php?phish_id=6942188,2021-01-29T07:11:57+00:00,yes,2021-02-10T06:22:08+00:00,yes,Other
6942179,https://forms.office.com/Pages/ResponsePage.aspx?id=o1KPbBY4gEGRoN8DfasQ2IJzeu7mzR9PqFlgiZARhuJUN0VVVkRUMVVXUEcyT1hQMUo1TTg3WE02TC4u,http://www.phishtank.com/phish_detail.php?phish_id=6942179,2021-01-29T06:57:55+00:00,yes,2021-02-08T19:11:09+00:00,yes,Other
6942050,http://386f9e87.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com/,http://www.phishtank.com/phish_detail.php?phish_id=6942050,2021-01-29T02:06:53+00:00,yes,2021-01-29T08:07:40+00:00,yes,Other
6942046,https://www.visadpsgiftcard.com/navyfederal/,http://www.phishtank.com/phish_detail.php?phish_id=6942046,2021-01-29T02:06:35+00:00,yes,2021-02-03T16:42:23+00:00,yes,Other
6942045,http://www.visadpsgiftcard.com/navyfederal/,http://www.phishtank.com/phish_detail.php?phish_id=6942045,2021-01-29T02:06:34+00:00,yes,2021-01-30T10:33:24+00:00,yes,Other
6942025,http://www.visadpsgiftcard.com/navyfederal,http://www.phishtank.com/phish_detail.php?phish_id=6942025,2021-01-29T02:05:29+00:00,yes,2021-02-10T06:24:39+00:00,yes,Other
6942026,https://www.visadpsgiftcard.com/navyfederal,http://www.phishtank.com/phish_detail.php?phish_id=6942026,2021-01-29T02:05:29+00:00,yes,2021-02-03T18:44:17+00:00,yes,Other
6941749,http://bit.ly/2NwRBGJ,http://www.phishtank.com/phish_detail.php?phish_id=6941749,2021-01-28T20:45:59+00:00,yes,2021-02-15T11:55:16+00:00,yes,Other
6941710,https://qw4g5w3sl31.typeform.com/,http://www.phishtank.com/phish_detail.php?phish_id=6941710,2021-01-28T20:04:54+00:00,yes,2021-02-12T11:45:24+00:00,yes,Other
6941127,http://bosnewpaye.com/,http://www.phishtank.com/phish_detail.php?phish_id=6941127,2021-01-28T14:06:14+00:00,yes,2021-01-29T01:56:09+00:00,yes,Other
6941021,http://clearstageconsulting.com/tc/xx,http://www.phishtank.com/phish_detail.php?phish_id=6941021,2021-01-28T14:00:44+00:00,yes,2021-01-29T01:20:46+00:00,yes,Other
6941022,http://clearstageconsulting.com/tc/xx/,http://www.phishtank.com/phish_detail.php?phish_id=6941022,2021-01-28T14:00:44+00:00,yes,2021-01-29T01:20:46+00:00,yes,Other
6940888,https://w5czf.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6940888,2021-01-28T11:13:06+00:00,yes,2021-02-18T07:41:01+00:00,yes,Other
6940262,http://clearstageconsulting.com/o9/xx/,http://www.phishtank.com/phish_detail.php?phish_id=6940262,2021-01-28T02:00:48+00:00,yes,2021-01-28T02:06:20+00:00,yes,Other
6940260,http://clearstageconsulting.com/mc8/xx/,http://www.phishtank.com/phish_detail.php?phish_id=6940260,2021-01-28T02:00:44+00:00,yes,2021-01-28T02:06:20+00:00,yes,Other
6940259,http://clearstageconsulting.com/mc8/xx,http://www.phishtank.com/phish_detail.php?phish_id=6940259,2021-01-28T02:00:43+00:00,yes,2021-01-28T02:06:20+00:00,yes,Other
6939525,http://holdmembershipntfx.aulaseidec.com/,http://www.phishtank.com/phish_detail.php?phish_id=6939525,2021-01-27T14:05:28+00:00,yes,2021-01-27T14:14:09+00:00,yes,Other
6939481,https://terri2.gitlab.io/issy_funkyme/,http://www.phishtank.com/phish_detail.php?phish_id=6939481,2021-01-27T14:03:20+00:00,yes,2021-01-27T14:10:24+00:00,yes,Other
6939428,http://kashmir-packages.com/.well-known/wp/login.php?cmd=login_submit&amp;id=bdf72e2579fd40af7d224471f304524abdf72e2579fd40af7d224471f304524a&amp;session=bdf72e2579fd40af7d224471f304524abdf72e2579fd40af7d224471f304524a,http://www.phishtank.com/phish_detail.php?phish_id=6939428,2021-01-27T14:01:01+00:00,yes,2021-01-27T14:04:59+00:00,yes,Other
6939421,http://cornersmascout.com/smartlistings/docusign/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6939421,2021-01-27T14:00:32+00:00,yes,2021-01-27T14:04:59+00:00,yes,Other
6939179,http://orange-offre.mobile-forfait.client.travelforever.co.uk//?MobubliCPArnotification.aspx?ensWC,http://www.phishtank.com/phish_detail.php?phish_id=6939179,2021-01-27T09:23:39+00:00,yes,2021-01-27T09:27:19+00:00,yes,Other
6939140,https://bitly.com/369T78f,http://www.phishtank.com/phish_detail.php?phish_id=6939140,2021-01-27T08:54:31+00:00,yes,2021-01-27T08:56:33+00:00,yes,Other
6939101,https://owambewww.com/,http://www.phishtank.com/phish_detail.php?phish_id=6939101,2021-01-27T08:22:42+00:00,yes,2021-02-10T04:01:14+00:00,yes,Other
6938756,http://mipymescolombiana.com/AUM/,http://www.phishtank.com/phish_detail.php?phish_id=6938756,2021-01-27T03:22:36+00:00,yes,2021-01-27T03:25:23+00:00,yes,Other
6938362,https://honeyhyper.com/cm.enb/mssc.php,http://www.phishtank.com/phish_detail.php?phish_id=6938362,2021-01-26T21:59:00+00:00,yes,2021-01-27T00:45:40+00:00,yes,"ABSA Bank"
6937877,http://uniswap.vn,http://www.phishtank.com/phish_detail.php?phish_id=6937877,2021-01-26T14:55:36+00:00,yes,2021-02-13T09:27:25+00:00,yes,Other
6937841,https://ch.marketing-gentleman.io/,http://www.phishtank.com/phish_detail.php?phish_id=6937841,2021-01-26T14:08:14+00:00,yes,2021-02-08T05:08:30+00:00,yes,Other
6937742,http://contractordoc.com/managers/docusign/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6937742,2021-01-26T14:00:51+00:00,yes,2021-01-26T14:04:08+00:00,yes,Other
6937641,https://bancoiing.site44.com/ING.html,http://www.phishtank.com/phish_detail.php?phish_id=6937641,2021-01-26T11:54:50+00:00,yes,2021-02-15T12:19:50+00:00,yes,"ING Direct"
6937556,http://sanasunty.site/#user@domain.org,http://www.phishtank.com/phish_detail.php?phish_id=6937556,2021-01-26T10:15:01+00:00,yes,2021-01-26T10:20:12+00:00,yes,Other
6937522,http://sanasunty.site/#helpdesk@unil.ch,http://www.phishtank.com/phish_detail.php?phish_id=6937522,2021-01-26T09:35:28+00:00,yes,2021-01-26T09:37:55+00:00,yes,"eBay, Inc."
6936520,http://services.runescape.com-oc.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6936520,2021-01-25T17:47:35+00:00,yes,2021-01-25T17:49:50+00:00,yes,Other
6936517,https://secure.runescape.com-oc.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6936517,2021-01-25T17:46:53+00:00,yes,2021-01-25T17:48:47+00:00,yes,Other
6936506,https://docs.google.com/document/d/e/2PACX-1vRww694tkdQCdSwBA6r6qvkL2J8GGccUXtq-1X4OCOwJttiLaEnATTbAKIJUlC7QEV-4HQLlutZoGeV/pub,http://www.phishtank.com/phish_detail.php?phish_id=6936506,2021-01-25T17:33:06+00:00,yes,2021-02-02T07:13:31+00:00,yes,Microsoft
